date,gross_return,strategy_return,turnover,trading_cost,equity_exposure,cash_weight,benchmark_return,classic_momentum_return,classic_equity_exposure,equal_weight_return,strategy_nav,classic_momentum_nav,benchmark_nav,equal_weight_nav,strategy_value,classic_momentum_value,benchmark_value,equal_weight_value
2023-02-28,0.004745173433513046,0.004745173433513106,0.0,0.0,0.7615574923563063,0.23844250764369368,0.006335562237872905,0.003916603169734634,1.0000000000000004,0.005391974528230925,1.8510793209222203,2.1027407899770916,1.0699335080860364,2.357684242372023,185107.93209222204,210274.07899770915,106993.35080860363,235768.42423720227
2023-03-01,0.018521377802098626,0.018201785300999695,0.31378084747580803,0.00031378084747580806,0.883413623582484,0.11658637641751601,0.014124724164876756,0.043284326325934375,1.0,0.021387409280577696,1.8847722692967668,2.193756508509313,1.0850460237625106,2.408109000218002,188477.2269296767,219375.6508509313,108504.60237625106,240810.90002180022
2023-03-02,-0.0003352115897597048,-0.00033521158975968746,0.0,0.0,0.8833745293730685,0.11662547062693152,-0.002229254605106923,0.010363577387588085,1.0,-0.006081651729920923,1.8841404717880408,2.216491673854774,1.082627179917285,2.3934637199509883,188414.0471788041,221649.16738547743,108262.71799172851,239346.37199509883
2023-03-03,0.001075051873775241,0.0010750518737752124,0.0,0.0,0.8834997731602278,0.11650022683977224,0.003110929781870775,-0.0020326694951214863,1.0,-0.000235345360240502,1.8861660205326922,2.211986278843139,1.0859951570539526,2.3929004293695937,188616.60205326922,221198.62788431387,108599.51570539526,239290.04293695936
2023-03-06,-0.006808811576712568,-0.006808811576712537,0.0,0.0,0.8827011071003168,0.1172988928996832,-0.0052148019028942505,-0.002486981255570897,1.0,-0.0011432950329107738,1.8733234714964875,2.206485110430076,1.0803319074424136,2.3901646381944452,187332.34714964876,220648.5110430076,108033.19074424136,239016.46381944453
2023-03-07,-0.014601997921898192,-0.014601997921898202,0.0,0.0,0.880962928022675,0.11903707197732505,-0.01464099624970494,-0.02079236645103144,1.0,-0.013674963082640046,1.8459692060586526,2.160607063445269,1.0645147720371126,2.3574792250057044,184596.92060586525,216060.70634452693,106451.47720371127,235747.92250057045
2023-03-08,-0.008010750721996831,-0.008010750721996862,0.0,0.0,0.8800016511630913,0.11999834883690874,-0.0036405399063931254,-0.007527327745516343,1.0,-0.013086899958474452,1.8311816069084341,2.144343465949439,1.0606393635285665,2.326627130233873,183118.16069084342,214434.34659494393,106063.93635285665,232662.71302338727
2023-03-09,-0.007926602092583192,-0.007926602092583224,0.0,0.0,0.8790428721402856,0.12095712785971435,-0.003534856511101636,-0.01953555078398006,0.9999999999999999,-0.008054073570357811,1.8166665589512139,2.102452535272088,1.0568901555684669,2.3078883041561786,181666.6558951214,210245.25352720878,105689.01555684669,230788.83041561785
2023-03-10,-0.01313877728477137,-0.013138777284771419,0.0,0.0,0.8774324848564671,0.12256751514353292,-0.013112429568267525,-0.011866505838366126,1.0,-0.011156578765153857,1.7927977816324618,2.077503769987394,1.0430317578421802,2.282140166509683,179279.77816324617,207750.3769987394,104303.17578421802,228214.0166509683
2023-03-13,0.01574356814986986,0.01574356814986988,0.0,0.0,0.8793322261771404,0.12066777382285965,0.010473540132186043,0.02444517276368563,1.0,0.006525945533797817,1.821022815686528,2.128288708561944,1.0539559928170847,2.2970332889368175,182102.2815686528,212828.8708561944,105395.59928170848,229703.32889368176
2023-03-14,-0.007546659397559569,-0.0075466593975596075,0.0,0.0,0.8784146630514522,0.12158533694854778,-0.005984498676625094,-0.008570388138059326,1.0,-0.008688069961427902,1.8072801767413569,2.1100484482597195,1.0476485945728498,2.2770765030188054,180728.01767413568,211004.84482597196,104764.85945728497,227707.65030188052
2023-03-15,-0.0009020793086035973,-0.0009020793086036427,0.0,0.0,0.8783048844057165,0.12169511559428348,0.0005521118277411752,-3.9331528844166463e-05,1.0,-0.0031541646856583228,1.805649866689069,2.109965456828314,1.04822701375323,2.269894228726441,180564.9866689069,210996.5456828314,104822.70137532298,226989.42287264412
2023-03-16,-0.011855846618708851,-0.011855846618708865,0.0,0.0,0.8768447749471979,0.12315522505280208,-0.011976723770347864,-0.02047072481839507,1.0,-0.016793871896258472,1.7842423588225114,2.0667729345852623,1.0356726883608909,2.2317739158311527,178424.23588225115,206677.29345852623,103567.26883608909,223177.39158311527
2023-03-17,0.00449758172605885,0.004497581726058852,0.0,0.0,0.8773961955775138,0.1226038044224862,0.0049934630567507465,0.037802638592965954,0.9999999999999999,-0.002388952490226859,1.7922671346504115,2.1449024048851126,1.0408442816691068,2.2264423139773046,179226.71346504116,214490.24048851128,104084.42816691069,222644.23139773047
2023-03-20,-0.001438625415489067,-0.0014386254154891143,0.0,0.0,0.8772195605167483,0.12278043948325168,-0.004986334311739449,0.011015288981912397,0.9999999999999998,0.002563833117960268,1.7896887335991576,2.168529124712921,1.0356542841142424,2.232150540517108,178968.87335991577,216852.91247129207,103565.42841142425,223215.0540517108
2023-03-21,0.012954193642473178,0.012954193642473077,0.0,0.0,0.8787897416745503,0.12121025832544974,0.010992414472414946,0.0012601408986212537,0.9999999999999998,0.018609815992076895,1.8128727080139535,2.171261776952823,1.0470386252553583,2.273690451342746,181287.27080139535,217126.1776952823,104703.86252553583,227369.0451342746
2023-03-22,0.006128603492761516,0.006128603492761453,0.0,0.0,0.8795280663876668,0.12047193361233322,0.004283870449329319,0.02412799892828299,0.9999999999999999,0.006078250954357989,1.8239830860242197,2.2236499787801622,1.0515240030813962,2.287510512498535,182398.30860242195,222364.99787801623,105152.40030813962,228751.05124985348
2023-03-23,0.010250265545625255,0.010250265545625359,0.0,0.0,0.8807504063883937,0.11924959361160625,0.009913887944312139,0.02338877938471673,0.9999999999999999,0.009725596762495181,1.842679397006697,2.2756584375626816,1.0619486942186998,2.3097579173330645,184267.9397006697,227565.84375626815,106194.86942186998,230975.79173330645
2023-03-24,-0.0049710959213978105,-0.004971095921397772,0.0,0.0,0.8801546436261249,0.11984535637387506,-0.0029808694532679203,-0.010116951758910475,0.9999999999999998,-0.003144741707193699,1.8335192609717934,2.2526357109301025,1.0587831637951655,2.302494325276906,183351.92609717933,225263.57109301025,105878.31637951655,230249.4325276906
2023-03-27,-0.005393932314895253,-0.005393932314895267,0.0,0.0,0.8795047001343866,0.12049529986561336,-0.0036180330514893333,-0.01685419072684402,0.9999999999999998,-0.003788385856617227,1.8236293821800547,2.214669359019987,1.0549524513141941,2.2937715883400855,182362.93821800547,221466.9359019987,105495.24513141942,229377.15883400856
2023-03-28,-0.0034976557472725647,-0.0034976557472725656,0.0,0.0,0.8790817697915481,0.12091823020845194,-0.003232414865619204,-0.010873074068443733,0.9999999999999998,-0.0044099880366988975,1.8172509543905775,2.1905890950422497,1.0515424073280446,2.2836560830765857,181725.09543905774,219058.90950422498,105154.24073280446,228365.60830765858
2023-03-29,0.002353744535338244,0.00235374453533832,0.0,0.0,0.8793657120874965,0.12063428791250352,0.001657703068625782,0.00035149269198053723,0.9999999999999999,0.0071696129165677025,1.8215282988938126,2.1913590711002895,1.0532855524034626,2.30002901322681,182152.82988938128,219135.90711002896,105328.55524034625,230002.90132268102
2023-03-30,0.012199590702553852,0.01219959070255383,0.0,0.0,0.8808196634136427,0.1191803365863573,0.008085089387789735,-0.009074907468520799,1.0,0.015460276152769348,1.8437501985934364,2.1714726902997508,1.0618014602455121,2.335588096930678,184375.01985934365,217147.26902997508,106180.14602455121,233558.8096930678
2023-03-31,-0.0010795583055469046,-0.001079558305546957,0.0,0.0,0.8806908622430497,0.11930913775695029,0.0030704241394763354,0.011876292944835276,1.0,0.002381289128394748,1.841759762753191,2.1972617360914604,1.0650616410803813,2.3411498074743076,184175.9762753191,219726.17360914603,106506.16410803812,234114.98074743076
2023-04-03,-0.0011377498754388854,-0.0013147729392608554,0.1772247012035883,0.0001772247012035883,0.9844948123361988,0.015505187663801157,0.009785407301533322,-0.004461538695531675,1.0,-0.00630210113435592,1.8393382668565035,2.187458567831677,1.0754837030395923,2.3263956446169267,183933.82668565036,218745.85678316772,107548.37030395922,232639.56446169267
2023-04-04,0.006207763485854239,0.0062077634858541675,0.0,0.0,0.9845904710473654,0.015409528952634588,0.0030655874364695634,0.04256890271617575,1.0,-0.004521540347735331,1.8507564437876296,2.280576278801369,1.0787806923677583,2.3158767528449955,185075.64437876295,228057.6278801369,107878.06923677583,231587.67528449956
2023-04-06,-0.0036398016487436523,-0.003639801648743668,0.0,0.0,0.9845341785248609,0.015465821475139085,-0.0015768526800401528,0.02207455899565991,1.0,0.004653609432520467,1.8440200574321084,2.3309189944118724,1.0770796141418226,2.3266539387465897,184402.00574321084,233091.89944118724,107707.96141418227,232665.39387465897
2023-04-07,0.011546423578145464,0.011546423578145504,0.0,0.0,0.9847107150847001,0.015289284915299906,0.006502890173410325,0.01017016067471066,1.0,0.003735888228174389,1.8653118941018156,2.3546248151047764,1.084083744580606,2.3353460578073886,186531.18941018157,235462.48151047764,108408.3744580606,233534.60578073887
2023-04-10,0.0019207053352749029,0.001920705335274997,0.0,0.0,0.9847400250000985,0.015259974999901504,-0.004479443549795126,-0.0024050238523743994,1.0,0.006901190211170416,1.868894608608769,2.3489618862610566,1.0792276526435067,2.3514627251612246,186889.4608608769,234896.18862610566,107922.76526435067,235146.27251612247
2023-04-11,0.002020442758850034,0.0020204427588499385,0.0,0.0,0.9847707947375938,0.015229205262406231,-0.0011352535196514912,0.011597310606610733,1.0000000000000002,0.00013580279078051483,1.8726706031877862,2.376203526859116,1.078002455652338,2.351782060361718,187267.06031877862,237620.3526859116,107800.2455652338,235178.2060361718
2023-04-12,-0.0006559096138886248,-0.0006559096138886167,0.0,0.0,0.9847607991992807,0.015239200800719277,-0.0006975354560198044,0.02866525049052715,1.0,-0.007958927617282452,1.8714423005355088,2.4443179961730066,1.077250510717844,2.333064397171676,187144.23005355088,244431.79961730065,107725.0510717844,233306.43971716758
2023-04-13,-0.006425550015995048,-0.006425550015995096,0.0,0.0,0.9846622456918407,0.015337754308159313,-0.006909445023417948,-0.019709264641895152,1.0,-0.007380178324910003,1.859417254431369,2.396142285917486,1.0698073075375902,2.3158459658770503,185941.7254431369,239614.2285917486,106980.73075375902,231584.59658770502
2023-04-14,0.0038479239815619763,0.0038479239815620847,0.0,0.0,0.9847210379762252,0.015278962023774767,0.005657437490476758,0.015563182791157093,1.0,0.011888803461595376,1.8665721506764257,2.4334338863068408,1.0758596755068395,2.343378603412691,186657.21506764257,243343.3886306841,107585.96755068394,234337.8603412691
2023-04-17,0.02253656080092328,0.022536560800923366,0.0,0.0,0.9850577841326209,0.014942215867379094,0.01402248289345076,-0.008294954933401821,0.9999999999999998,0.01890033408691405,1.9086382674394553,2.4132486618865125,1.0909458994023875,2.387669241909317,190863.82674394554,241324.86618865124,109094.58994023874,238766.9241909317
2023-04-18,0.003192444499279385,0.0031924444992794676,0.0,0.0,0.9851053345254835,0.014894665474516455,0.003048648231783968,-0.006886876160655975,0.9999999999999998,0.0028491549132385607,1.9147314891774567,2.3966289172072313,1.0942718096895725,2.394472081461091,191473.14891774568,239662.89172072313,109427.18096895725,239447.2081461091
2023-04-19,-0.009250113692821402,-0.00925011369282136,0.0,0.0,0.984966270821354,0.015033729178645983,-0.00900281833624439,-0.002741260793782896,0.9999999999999998,-0.005633634069937332,1.8970200052113402,2.390059132319245,1.084420279376464,2.3809825019634583,189702.00052113403,239005.9132319245,108442.02793764639,238098.25019634582
2023-04-20,-0.009119356341844456,-0.009119356341844465,0.0,0.0,0.9848279111365581,0.015172088863441902,-0.0027978741974901133,-0.031349671994952644,0.9999999999999998,-0.021313526396206317,1.8797204037962103,2.3151315624724953,1.0813862078575616,2.330235368558955,187972.04037962103,231513.15624724954,108138.62078575615,233023.5368558955
2023-04-21,-0.019903695243075534,-0.01990369524307556,0.0,0.0,0.9845197979118953,0.015480202088104744,-0.019559836810907894,-0.03628544519990773,0.9999999999999998,-0.009704818385458558,1.8423070217368596,2.2311259830318226,1.0602344701023012,2.307620857511718,184230.70217368595,223112.59830318225,106023.44701023013,230762.0857511718
2023-04-24,-0.011945165043618693,-0.011945165043618644,0.0,0.0,0.9843326488162083,0.0156673511837917,-0.012381682153068674,-0.0334250909762972,0.9999999999999998,-0.016066395620671248,1.8203003603011954,2.1565503940694035,1.0471069838857674,2.2705457078724223,182030.03603011955,215655.03940694034,104710.69838857674,227054.57078724224
2023-04-25,-0.003931931033945733,-0.003931931033945735,0.0,0.0,0.9842708026971946,0.01572919730280542,-0.005014261896631345,-0.014405499011217904,0.9999999999999998,-0.009060244870637613,1.8131430648234246,2.1254842094999953,1.0418565152347725,2.249974007769123,181314.30648234245,212548.42094999953,104185.65152347725,224997.4007769123
2023-04-26,-0.004000938282390723,-0.004000938282390676,0.0,0.0,0.9842076183528924,0.01579238164710761,-0.000868101557788048,-0.019542691172057647,0.9999999999999998,0.010718023473083038,1.8058887913239214,2.083946528002652,1.0409520779709056,2.274089281998219,180588.87913239215,208394.65280026518,104095.20779709057,227408.9281998219
2023-04-27,0.012094113236994546,0.012094113236994497,0.0,0.0,0.9843963308939733,0.01560366910602673,0.007372645691207547,0.02304536638505139,0.9999999999999999,0.01608617568275683,1.8277294148596122,2.1319718392673286,1.0486266488233114,2.310670681706717,182772.94148596123,213197.18392673286,104862.66488233114,231067.06817067167
2023-04-28,0.003738013451296917,0.0037380134512969843,0.0,0.0,0.9844544404048478,0.015545559595152247,0.010197020373982735,-0.0014942394158863337,1.0,-0.0003274349023751899,1.8345614919976885,2.1287861629115357,1.059319516126064,2.309914087477631,183456.14919976884,212878.61629115356,105931.9516126064,230991.40874776308
2023-05-04,-0.00703687283315523,-0.007382459573580524,0.3480358242619972,0.0003480358242619972,1.0,0.0,0.00028790620214480533,-0.004438276087832982,1.0,-0.009658416184675556,1.821017915947768,2.119338022188576,1.0596245007848097,2.287603975869927,182101.7915947768,211933.80221885757,105962.45007848098,228760.39758699268
2023-05-05,-0.006550009756037624,-0.006550009756037589,0.0,0.0,0.9999999999999998,2.220446049250313e-16,-0.0033174120712113897,-0.017095149748211025,1.0,-0.006146110421222484,1.8090902308323908,2.083107621332185,1.0561092896749549,2.273544109234203,180909.0230832391,208310.7621332185,105610.92896749549,227354.41092342028
2023-05-08,0.008113490788648252,0.008113490788648203,0.0,0.0,0.9999999999999999,1.1102230246251565e-16,0.011396905060643947,0.0023680871732645326,1.0,0.008824257576929284,1.823768267756083,2.0880406017707913,1.0681456669830445,2.293606448066596,182376.8267756083,208804.06017707914,106814.56669830445,229360.64480665958
2023-05-09,-0.008960258158807482,-0.008960258158807521,0.0,0.0,1.0,0.0,-0.008560893601728847,-0.022456900317758155,1.0,-0.012653607825612423,1.8074268332551473,2.041149682117393,1.059001385576855,2.2645840515664655,180742.68332551472,204114.96821173932,105900.1385576855,226458.40515664654
2023-05-10,-0.006325607185881143,-0.006325607185881155,0.0,0.0,1.0,0.0,-0.007698839091532128,-0.009127259470075533,1.0,0.005586647897996011,1.7959937610907541,2.0225195793514454,1.0508483043115893,2.2772354852979846,179599.3761090754,202251.95793514454,105084.83043115893,227723.54852979846
2023-05-11,-0.0034846344139253245,-0.003484634413925325,0.0,0.0,0.9999999999999999,1.1102230246251565e-16,-0.0015537157825998849,0.0013340470405875937,1.0,0.003946709217486966,1.7897353794236621,2.0252177156108098,1.049215584716062,2.2862230715781986,178973.5379423662,202521.77156108097,104921.5584716062,228622.30715781986
2023-05-12,-0.015741305421283165,-0.015741305421283158,0.0,0.0,1.0,0.0,-0.013255952649436353,-0.022596432504062625,1.0,-0.020079083000993814,1.7615626081928781,1.9794550201939782,1.0353072326060153,2.2403178087651927,176156.26081928783,197945.50201939783,103530.72326060153,224031.78087651927
2023-05-15,0.018542584309327394,0.018542584309327426,0.0,0.0,1.0,0.0,0.015524054284669297,0.05059246260955197,1.0000000000000002,0.013656662566812194,1.7942265313714534,2.079600524290432,1.0513793982863018,2.270913073121919,179422.65313714533,207960.0524290432,105137.93982863017,227091.3073121919
2023-05-16,-0.005286747535103919,-0.005286747535103942,0.0,0.0,1.0,0.0,-0.005171435073232811,0.011923890258654923,1.0,-0.000526204885685555,1.7847409086793073,2.104397452723912,1.0459422579907296,2.269718107567875,178474.09086793073,210439.7452723912,104594.22579907296,226971.8107567875
2023-05-17,-0.009203484961042516,-0.009203484961042507,0.0,0.0,1.0,0.0,-0.00453470279346746,-0.02110743300123885,1.0,-0.007011428592045288,1.76831507256692,2.0599790244825646,1.0411992207116134,2.2538041411325906,176831.507256692,205997.90244825647,104119.92207116135,225380.41411325906
2023-05-18,0.0001920344003198464,0.00019203440031989594,0.0,0.0,1.0,0.0,-0.0010353090902662787,-0.006128270683350534,1.0,-0.008839622844282635,1.768654649891457,2.047354915418511,1.0401212576936325,2.2338813625600964,176865.4649891457,204735.4915418511,104012.12576936325,223388.13625600963
2023-05-19,0.00030038314837561256,0.00030038314837566027,0.0,0.0,1.0,0.0,-0.0029145085905962764,0.002789323421992229,1.0,-0.0036202445115177673,1.7691859239435808,2.053065650437219,1.0370898153528225,2.2257941658179066,176918.59239435807,205306.5650437219,103708.98153528225,222579.41658179066
2023-05-22,0.012472177249128451,0.012472177249128524,0.0,0.0,0.9999999999999999,1.1102230246251565e-16,0.006284636484862549,-0.000176551608022546,1.0,0.011785386333843961,1.7912515243736684,2.0527031783952583,1.0436075478444682,2.2520260099616864,179125.15243736684,205270.31783952581,104360.75478444682,225202.60099616865
2023-05-23,-0.013341987679601892,-0.01334198767960193,0.0,0.0,0.9999999999999998,2.220446049250313e-16,-0.01414344486349084,-0.013340770859864515,1.0,-0.015605018359868605,1.7673526686044068,2.0253185356489714,1.0288473420324071,2.2168831027293328,176735.26686044066,202531.85356489714,102884.73420324072,221688.31027293327
2023-05-24,-0.020776503627060013,-0.02077650362705996,0.0,0.0,0.9999999999999998,2.220446049250313e-16,-0.01382503788469247,-0.0290749838511819,0.9999999999999999,-0.00959304866900923,1.7306332594748532,1.966432431931478,1.014623488551244,2.195616435231346,173063.3259474853,196643.24319314782,101462.3488551244,219561.64352313458
2023-05-25,-0.010043670018809925,-0.010043670018809903,0.0,0.0,0.9999999999999998,2.220446049250313e-16,-0.0022259133629949357,0.0002648977519090767,0.9999999999999999,-0.011759078520461541,1.7132513500931104,1.966953335461978,1.0123650245696691,2.1697980091686446,171325.13500931102,196695.3335461978,101236.50245696692,216979.80091686445
2023-05-26,0.003408765335303507,0.003408765335303432,0.0,0.0,0.9999999999999998,2.220446049250313e-16,0.0001168679392287153,0.004259208861107089,1.0,-0.004861060678259754,1.7190914219059696,1.9753310005377618,1.0124833375838378,2.1592504893865088,171909.14219059696,197533.10005377617,101248.33375838379,215925.04893865087
2023-05-29,-0.012295897764362212,-0.01229589776436224,0.0,0.0,0.9999999999999997,3.3306690738754696e-16,-0.00441709188641759,-0.005918159270182799,1.0,-0.011915606609487983,1.6979536495346217,1.9636406770652497,1.0080111056482632,2.1335217099836346,169795.36495346218,196364.06770652498,100801.11056482632,213352.17099836346
2023-05-30,-0.0018013546407060468,-0.0018013546407060765,0.0,0.0,0.9999999999999997,3.3306690738754696e-16,0.0009937557708257216,-0.0007163630273550048,1.0,0.007577808952158538,1.6948950328483288,1.96223399748519,1.0090128225015575,2.149689129897173,169489.50328483287,196223.39974851898,100901.28225015575,214968.9129897173
2023-05-31,-0.018230017773026283,-0.01823001777302624,0.0,0.0,0.9999999999999999,1.1102230246251565e-16,-0.010216923978893844,-0.042492675258583246,1.0,-0.014844598669096265,1.66399706627609,1.8788534254487002,0.99870381520033,2.117777857500531,166399.70662760898,187885.34254487,99870.381520033,211777.7857500531
2023-06-01,0.007624554373720136,0.007095529054321759,0.5250222586400345,0.0005250222586400345,0.5,0.5,0.0021929478167928007,0.008089656317874283,1.0,0.010372846359871568,1.675804005806158,1.894052703932241,1.0008939205514962,2.1397452418407217,167580.4005806158,189405.2703932241,100089.39205514961,213974.52418407216
2023-06-02,0.014281730003780174,0.01428173000378008,0.0,0.0,0.5070403170940124,0.4929596829059876,0.01443705721498234,0.003929552628126443,1.0,0.02717777232716334,1.6997373861563347,1.901495483712788,1.0153438833486261,2.1978987508616,169973.73861563348,190149.5483712788,101534.38833486261,219789.87508616
2023-06-05,-0.00039865641025344086,-0.0003986564102534951,0.0,0.0,0.5068437171806097,0.4931562828193903,-0.004552245955932843,-0.004769456873246036,1.0,-0.01581467244467516,1.699059774951596,1.8924263830085477,1.0107217882617712,2.163139702050163,169905.9774951596,189242.63830085477,101072.17882617711,216313.97020501632
2023-06-06,-0.0027590768676635817,-0.0027590768676636346,0.0,0.0,0.5054792965471322,0.4945207034528678,-0.009388047083306317,-0.041214997674613896,1.0,-0.0033403179358668655,1.6943719384297493,1.8144300340334725,1.001233084525446,2.155914127705619,169437.19384297493,181443.00340334725,100123.3084525446,215591.4127705619
2023-06-07,0.0003120410496634069,0.00031204104966331414,0.0,0.0,0.5056335591702472,0.4943664408297528,-0.00494201924288884,0.017404293704933238,1.0,-0.014610361437520036,1.694900652027937,1.846008907252843,0.9962849713551043,2.1244154430715843,169490.06520279372,184600.8907252843,99628.49713551044,212441.54430715842
2023-06-08,0.007786857466974944,0.00778685746697505,0.0,0.0,0.5094533758136917,0.49054662418630834,0.008141259427763226,0.013384046435189978,1.0,0.009018065218260984,1.7080986018259616,1.8707159761872894,1.004395985770888,2.1435735600878845,170809.86018259617,187071.59761872893,100439.5985770888,214357.35600878845
2023-06-09,-0.003263904351888727,-0.0032639043518887245,0.0,0.0,0.5078470356114289,0.49215296438857115,0.004321774571421688,0.0011622687329395642,1.0,0.0054059485969117915,1.7025235313660068,1.8728902508746224,1.0087367588018306,2.155161608567419,170252.35313660066,187289.02508746224,100873.67588018306,215516.1608567419
2023-06-12,0.0006448627000318827,0.0006448627000319451,0.0,0.0,0.5081642021719884,0.49183579782801157,0.0020147522610576285,-0.007224626008341506,1.0,0.0023584424749716337,1.7036214252873114,1.8593593192573843,1.0107691134674386,2.1602444332454924,170362.14252873114,185935.93192573843,101076.91134674386,216024.44332454924
2023-06-13,0.004003069698572769,0.00400306969857267,0.0,0.0,0.5101252051194693,0.48987479488053065,0.005327187645502773,0.021294676723883743,1.0,0.0073361497230264305,1.7104411405927182,1.898953774874511,1.0161536702011582,2.1760923098461156,171044.11405927181,189895.3774874511,101615.36702011582,217609.23098461155
2023-06-14,0.0024886929718500933,0.0024886929718501705,0.0,0.0,0.5113413265257782,0.48865867347422176,-0.00023027703103040142,-0.003497016879588921,1.0,0.00646544258881665,1.7146979034380747,1.8923131014702157,1.0159196733509137,2.190161709743391,171469.79034380746,189231.31014702158,101591.96733509137,219016.1709743391
2023-06-15,0.010274896852976214,0.010274896852976223,0.0,0.0,0.51631117926774,0.48368882073226005,0.015910890730379323,-0.0011981501234117342,1.0,0.03611896772161849,1.7323162475299154,1.8900458262941555,1.0320838602644427,2.269268089842737,173231.62475299154,189004.58262941556,103208.38602644426,226926.8089842737
2023-06-16,0.005760696675738776,0.005760696675738863,0.0,0.0,0.5190816042713158,0.4809183957286842,0.009642083810979418,0.02040371641053751,1.0,0.009210723609941907,1.7422955959783895,1.9286097853367814,1.0420352993450717,2.2901696910151395,174229.55959783893,192860.97853367814,104203.52993450717,229016.96910151394
2023-06-19,-0.007748226724135466,-0.007748226724135443,0.0,0.0,0.5153262421079292,0.4846737578920708,-0.008184995016841778,0.003930290445110174,1.0,-0.013519887231020933,1.7287958946802862,1.9361897819484366,1.033506245612559,2.259206855052713,172879.58946802863,193618.97819484366,103350.6245612559,225920.68550527128
2023-06-20,0.0002720182093668229,0.00027201820936673116,0.0,0.0,0.5154580463425262,0.48454195365747377,-0.0016968081182220374,0.02764071514984523,1.0,-0.0013502640764000429,1.7292661586439178,1.9897074521873144,1.0317525838247705,2.2561563291951785,172926.6158643918,198970.74521873143,103175.25838247706,225615.63291951784
2023-06-21,-0.005003640363994777,-0.00500364036399481,0.0,0.0,0.5130213804654206,0.48697861953457944,-0.015343098281450529,-0.020118097159675496,1.0,-0.012718853797659802,1.7206135326924368,1.9496783243448796,1.0159223025290065,2.22746060669948,172061.35326924367,194967.83243448797,101592.23025290066,222746.06066994803
2023-06-26,-0.006972257446366427,-0.0069722574463664255,0.0,0.0,0.5096022007579737,0.4903977992420263,-0.014060449841228007,0.0027362614335768587,1.0,-0.010560181099227517,1.7086169721768032,1.9550131539516653,1.0016379779517126,2.2039382193013384,170861.6972176803,195501.31539516654,100163.79779517127,220393.82193013382
2023-06-27,0.005838225090051716,0.0058382250900517185,0.0,0.0,0.5124486353676592,0.48755136463234083,0.009378691235530257,0.01641089940319418,0.9999999999999999,0.004734079385735779,1.718592262653054,1.9870966781530874,1.0110320312767025,2.214371837792768,171859.22626530542,198709.66781530876,101103.20312767025,221437.1837792768
2023-06-28,0.0012368797918283652,0.0012368797918282937,0.0,0.0,0.5130509328284933,0.48694906717150666,-0.0012040265978056075,-0.007814587536565942,0.9999999999999999,0.002536783891433858,1.7207179546931222,1.9715683372180408,1.009814721819812,2.2199892206005254,172071.79546931223,197156.83372180408,100981.4721819812,221998.92206005254
2023-06-29,-0.005068539363286092,-0.0050685393632861064,0.0,0.0,0.5105702388183805,0.4894297611816195,-0.004936471568423251,0.02468312609991874,1.0,-0.011926906916391089,1.7119964280066469,2.020232807100201,1.004829800156173,2.1935116158110315,171199.64280066467,202023.2807100201,100482.9800156173,219351.16158110314
2023-06-30,0.0013794507447697584,0.0013794507447697502,0.0,0.0,0.5112444530216702,0.4887555469783298,0.005392690431833769,-0.0010653061907412997,1.0,0.008533229232841055,1.7143580427543037,2.0180806405840586,1.0102485362050968,2.2122293532536466,171435.80427543036,201808.06405840584,101024.85362050968,221222.93532536467
2023-07-03,0.010689639326827618,0.01061395039850832,0.07488839835110359,7.488839835110359e-05,0.5,0.5,0.013124438834597685,0.021411151659880057,1.0,0.022604215417183493,1.7325541539853817,2.061290071241472,1.0235074813262623,2.2622350621068086,173255.41539853817,206129.0071241472,102350.74813262624,226223.50621068085
2023-07-04,4.1386744516286864e-05,4.138674451636959e-05,0.0,0.0,0.5000206925158622,0.49997930748413777,0.0015746696533158744,0.0033650140358973957,1.0,0.0007989708656452876,1.7326258587615135,2.0682263412632556,1.0251191674970486,2.264042522012673,173262.58587615137,206822.63412632555,102511.91674970486,226404.25220126729
2023-07-05,-0.002862801367099782,-0.002862801367099821,0.0,0.0,0.498585241660203,0.501414758339797,-0.0077455559231702775,-0.0025842869453012174,1.0,-0.009328430517097974,1.7276656950843785,2.0628814509296007,1.0171790496572863,2.2429225586583224,172766.56950843785,206288.14509296007,101717.90496572864,224292.25586583224
2023-07-06,-0.0056236025521591605,-0.0056236025521592126,0.0,0.0,0.49574953747220435,0.5042504625277957,-0.006735921381510024,-0.014429392657393625,1.0000000000000002,-0.010057687112323133,1.7179499898722241,2.0331153244684836,1.0103274115478758,2.2203639453461657,171794.9989872224,203311.53244684837,101032.74115478758,222036.39453461656
2023-07-07,-0.002764216389678316,-0.0027642163896782757,0.0,0.0,0.4943518164758959,0.5056481835241041,-0.0044369266801119744,-0.005570007183066994,1.0000000000000002,-0.008639909374632548,1.7132012043535718,2.021790857507191,1.0058446628999305,2.2011802020796734,171320.12043535718,202179.08575071907,100584.46628999304,220118.02020796735
2023-07-10,0.002147069012064364,0.0021470690120644065,0.0,0.0,0.49543515202555877,0.5045648479744412,0.004869697048906163,-0.02203130750586002,1.0000000000000002,0.01330874732791587,1.7168795655708708,1.9772481614129134,1.0107428216865122,2.2304751532123626,171687.95655708708,197724.81614129135,101074.28216865122,223047.51532123625
